screen_name,location,id,source,favorite_count,favorited,lang,hashtags,created_at,text,tags,is_retweet,retweet_author,n_words,has_link,emoji_count,emojis
willierobb,"Lewes, England",83873534,Twitter Web Client,0,False,en,"[{'text': 'Film', 'indices': [0, 5]}, {'text': 'documenting', 'indices': [32, 44]}]",2019-07-04 19:24:28,produced @chichesterharbo their Open Day this year. Turned out well despite a Force8 gale!… https://t.co/YTkgJBHtEZ,"['Film', 'documenting']",False,,115,True,0,
NaumovskiDusan,"Belgrade, Serbia",796508348,IFTTT,3,False,en,[],2019-07-04 19:24:24,Just Pinned to ✪ Movies and TV Legends ✪ T-shirts and Home decor: Maximus ➠ What we do in life Echoes in eternity ➠… https://t.co/MYS6aaHFWc,[],False,,140,True,0,
BeneathEmbers,"Colchester, England",2337350676,Twitter for iPhone,0,False,en,[],2019-07-04 19:23:42,looking for a 'raw' sounding band (preferably Kent based) for a BBC TV show shooting at Maidstone studios on the 9th Ju…,[],True,SGallacherFilm,120,False,0,
LLCartin,unknown,4106937075,Twitter for iPad,1,False,en,"[{'text': 'YA', 'indices': [0, 3]}, {'text': 'SummerReading', 'indices': [4, 18]}, {'text': 'writingcommunity', 'indices': [19, 36]}, {'text': 'author', 'indices': [48, 55]}, {'text': 'afterlife', 'indices': [56, 66]}, {'text': 'dreams', 'indices': [67, 74]}, {'text': 'bestseller', 'indices': [75, 86]}, {'text': 'victorian', 'indices': [87, 97]}, {'text': 'reading', 'indices': [98, 106]}, {'text': 'ghosts', 'indices': [107, 114]}]",2019-07-04 19:23:19,Watch out https://t.co/ONn9BTvbX7,"['YA', 'SummerReading', 'writingcommunity', 'author', 'afterlife', 'dreams', 'bestseller', 'victorian', 'reading', 'ghosts']",False,,34,True,1,🙄
janemortonowen,"ÜT: 34.05102,-118.377733",27529857,Twitter Web App,1,False,en,"[{'text': 'fundit', 'indices': [36, 43]}, {'text': 'film', 'indices': [44, 49]}]",2019-07-04 19:23:10,The Letters https://t.co/cf923PetEh via @Fund_it,"['fundit', 'film']",False,,48,True,0,
TomasianEnt,http://tomasianent.com,18574742,Spreaker,2,False,en,"[{'text': 'bullying', 'indices': [78, 87]}, {'text': 'courage', 'indices': [88, 96]}, {'text': 'film', 'indices': [97, 102]}, {'text': 'highschool', 'indices': [103, 114]}]",2019-07-04 19:22:56,"New Podcast! ""Episode 304 - ""In The Eyes Of A Innocent Child"""" on @Spreaker https://t.co/ace0b4Czk5","['bullying', 'courage', 'film', 'highschool']",False,,101,True,1,📣
varelaandre,Rio de janeiro,52263101,Twitter Web App,0,False,en,"[{'text': 'NewYork', 'indices': [63, 71]}, {'text': 'Pics', 'indices': [122, 127]}]",2019-07-04 19:22:01,"Last stills from the movie shot last year in : ‘ALEPPO’ by @anthonygrippa, with @whereswalles - by","['NewYork', 'Pics', 'jeongpa']",True,laetitiaeido,98,False,0,
gerardleonard,London,160156149,Instagram,0,False,en,"[{'text': 'preview', 'indices': [19, 27]}, {'text': 'screening', 'indices': [28, 38]}, {'text': 'KnifeAndHeart', 'indices': [42, 56]}, {'text': 'tonight', 'indices': [68, 76]}, {'text': 'Film', 'indices': [78, 83]}, {'text': 'Cinema', 'indices': [84, 91]}, {'text': 'Movies', 'indices': [92, 99]}, {'text': 'Mubi', 'indices': [100, 105]}, {'text': 'Fringe', 'indices': [106, 113]}]",2019-07-04 19:21:58,Looking forward to of @riocinema . !… https://t.co/tabkCywX31,"['preview', 'screening', 'KnifeAndHeart', 'tonight', 'Film', 'Cinema', 'Movies', 'Mubi', 'Fringe']",False,,61,True,0,
singh_jhb,"Johannesburg, South Africa",70126570,Twitter for Android,0,False,en,"[{'text': 'writing', 'indices': [115, 123]}, {'text': 'acting', 'indices': [124, 131]}]",2019-07-04 19:21:44,Nothing will stop you being creative so effectively as the fear of making a mistake. JOHN CLEESE,"['writing', 'acting', 'writer']",True,noveliciouss,96,False,0,
LLCartin,unknown,4106937075,Twitter for iPad,1,False,en,"[{'text': 'YA', 'indices': [0, 3]}, {'text': 'SummerReading', 'indices': [4, 18]}, {'text': 'writingcommunity', 'indices': [19, 36]}, {'text': 'author', 'indices': [38, 45]}, {'text': 'afterlife', 'indices': [46, 56]}, {'text': 'dreams', 'indices': [57, 64]}, {'text': 'bestseller', 'indices': [65, 76]}, {'text': 'victorian', 'indices': [77, 87]}, {'text': 'amreading', 'indices': [88, 98]}, {'text': 'ghosts', 'indices': [99, 106]}, {'text': 'haunted', 'indices': [107, 115]}]",2019-07-04 19:21:36,https://t.co/t2jHCv3hxv,"['YA', 'SummerReading', 'writingcommunity', 'author', 'afterlife', 'dreams', 'bestseller', 'victorian', 'amreading', 'ghosts', 'haunted']",False,,23,True,0,
dumbside_,unknown,2677394690,WordPress.com,0,False,en,"[{'text': 'bnw', 'indices': [6, 10]}, {'text': 'blackandwhite', 'indices': [11, 25]}, {'text': 'hp5', 'indices': [26, 30]}, {'text': 'xp2', 'indices': [31, 35]}, {'text': 'ilford', 'indices': [36, 43]}, {'text': 'film', 'indices': [44, 49]}, {'text': 'moody', 'indices': [50, 56]}, {'text': 'crows', 'indices': [57, 63]}, {'text': 'wildlife', 'indices': [64, 73]}, {'text': 'black', 'indices': [74, 80]}, {'text': 'moodygram', 'indices': [81, 91]}, {'text': 'square', 'indices': [92, 99]}, {'text': 'morbid', 'indices': [100, 107]}]",2019-07-04 19:21:20,Crows gram https://t.co/N9029WouRo,"['bnw', 'blackandwhite', 'hp5', 'xp2', 'ilford', 'film', 'moody', 'crows', 'wildlife', 'black', 'moodygram', 'square', 'morbid']",False,,34,True,0,
LukeMJPowell,He/His,940588858131075073,Twitter for iPhone,0,False,en,[],2019-07-04 19:21:07,Mine and Lukes aim with the podcast is to spread positivity about cinema! To Celebrate the art form. We may criticise a…,[],True,FavFilmIsAwful,120,False,0,
scinta_m,"Buffalo, NY",1133476064662048768,Twitter for Android,0,False,en,"[{'text': 'ContestAlert', 'indices': [38, 51]}, {'text': 'SeanSCunningham', 'indices': [71, 87]}]",2019-07-04 19:21:05,ATTENTION CAMPERS: ! We're giving away 's autographed producer's chair from,"['ContestAlert', 'SeanSCunningham', 'LastHouseonthe']",True,12nighthorror,75,False,0,
w3daily,United States,749344925016166400,Scandal Tweet Finder,0,False,en,"[{'text': 'BMW', 'indices': [35, 39]}, {'text': 'THEX6', 'indices': [40, 46]}, {'text': 'X6', 'indices': [47, 50]}, {'text': 'BMWX6', 'indices': [51, 57]}, {'text': 'BMWrepost', 'indices': [58, 68]}, {'text': 'BMWnation', 'indices': [69, 79]}, {'text': 'luxurylifestyle', 'indices': [80, 96]}, {'text': 'luxurycar', 'indices': [97, 107]}, {'text': 'luxury', 'indices': [108, 115]}, {'text': 'amazingcars', 'indices': [116, 128]}, {'text': 'cars', 'indices': [129, 134]}, {'text': 'car', 'indices': [135, 139]}]",2019-07-04 19:21:02,Song 1 or song 2? . . X6 repost nation,"['BMW', 'THEX6', 'X6', 'BMWX6', 'BMWrepost', 'BMWnation', 'luxurylifestyle', 'luxurycar', 'luxury', 'amazingcars', 'cars', 'car']",True,Vzion8,38,False,0,
PowercutMusic,Hyderabad,4874225072,Hyderabad Bot,0,False,en,"[{'text': 'acting', 'indices': [46, 53]}, {'text': 'act', 'indices': [54, 58]}, {'text': 'actorlife', 'indices': [59, 69]}, {'text': 'actor', 'indices': [70, 76]}, {'text': 'actorslife', 'indices': [77, 88]}, {'text': 'actors', 'indices': [89, 96]}, {'text': 'actress', 'indices': [97, 105]}, {'text': 'bts', 'indices': [106, 110]}, {'text': 'behindthescenes', 'indices': [111, 127]}, {'text': 'cast', 'indices': [128, 133]}]",2019-07-04 19:20:42,Happy Birthday America! orlife or orslife ors ress,"['acting', 'act', 'actorlife', 'actor', 'actorslife', 'actors', 'actress', 'bts', 'behindthescenes', 'cast', 'cast']",True,joelagville1993,50,False,0,
jsmithwriter,"London, UK",629081962,TweetDeck,0,False,en,"[{'text': 'film', 'indices': [83, 88]}]",2019-07-04 19:20:18,Opportunities still available to be involved in full-length feature @SurveilledMovie A great production TEAM is formin…,['film'],True,RayaFilms,119,False,0,
RayaFilms,"London, UK",14476527,TweetDeck,6,False,en,"[{'text': 'film', 'indices': [68, 73]}]",2019-07-04 19:20:00,Opportunities still available to be involved in full-length feature @SurveilledMovie A great production TEAM… https://t.co/QcejGxJIPo,['film'],False,,133,True,0,
HenkBrugge,"Amsterdam, The Netherlands",2851805918,Twitter Web Client,0,False,en,"[{'text': 'horror', 'indices': [75, 82]}, {'text': 'film', 'indices': [83, 88]}]",2019-07-04 19:19:53,"Moviegoers have a real appetite for this type of ‘smart’ It doesn’t delve into gore or gratuitous violence,…","['horror', 'film']",True,jsmithwriter,108,False,0,
JotiPatelActor,"London, England",814479890493898753,Twitter for iPhone,1,False,en,[],2019-07-04 19:19:05,Happy 4th July to all those celebrating in the States especially to my wonderful US management team @bohemiagroup_… https://t.co/DnQFWU92V9,[],False,,139,True,0,
ohudy1997,Turkey,1030410860383088640,Twitter for iPhone,0,False,en,"[{'text': 'RedSeaFilmFest', 'indices': [98, 113]}, {'text': 'FilmFestival', 'indices': [114, 127]}, {'text': 'Film', 'indices': [128, 133]}]",2019-07-04 19:18:58,"“Our streets, our Cinema”. coming at you from the heart of Jeddah, in March 2020. https…","['RedSeaFilmFest', 'FilmFestival', 'Film']",True,RedSeaFilm,88,True,0,
DanBassini,New Jersey,19792963,Instagram,0,False,en,"[{'text': 'yashicat4', 'indices': [82, 92]}, {'text': 't4super', 'indices': [93, 101]}, {'text': 'yashica', 'indices': [102, 110]}]",2019-07-04 19:18:19,Outside the CFDA Awards - My latest book No Invite Vol. 5 is available now! • • • https://t.co/EsrA1q9vEY,"['yashicat4', 't4super', 'yashica']",False,,105,True,0,
DanielTinnirell,"Cleveland, Ohio",2304121786,Twitter for iPhone,0,False,en,"[{'text': 'VILLAINS', 'indices': [52, 61]}, {'text': 'fav', 'indices': [75, 79]}, {'text': 'superhero', 'indices': [117, 127]}]",2019-07-04 19:18:12,"Out of these 3 @SpiderManMovie ,who is your ?? - Follow me @delightfulcomic for &amp;","['VILLAINS', 'fav', 'superhero', 'spiderma']",True,delightfulcomic,86,False,1,🔥
coasteroo,"Online, search coasteroo",2711365872,Instagram,0,False,en,"[{'text': 'july4th', 'indices': [64, 72]}, {'text': 'independenceday', 'indices': [73, 89]}, {'text': 'anygivensunday', 'indices': [90, 105]}]",2019-07-04 19:17:59,And what better day to finish this design? Happy holidays USA - https://t.co/bgZgHNuhmS,"['july4th', 'independenceday', 'anygivensunday']",False,,87,True,0,
candystreats,"Romford, Essex",36959146,Twitter for Android,0,False,en,"[{'text': 'podcast', 'indices': [22, 30]}, {'text': 'ToyStory4', 'indices': [47, 57]}]",2019-07-04 19:17:12,It's time! We review and rewatch The Fifth Element. Get it in your ears: https://t.co/soH0rMjtlk,"['podcast', 'ToyStory4', 'P']",True,sttepodcast,96,True,0,
spoileralertrv,Knowhere,722421819429502976,Twitter for iPhone,0,False,en,"[{'text': '4thofJuly', 'indices': [31, 41]}, {'text': 'film', 'indices': [80, 85]}]",2019-07-04 19:16:33,"In honor of the , what’s your favorite Captain America ?","['4thofJuly', 'film']",True,cam_junge,56,False,0,
on_magazine,"Leeds, UK",207271008,Hootsuite Inc.,0,False,en,"[{'text': 'FourthOfJuly', 'indices': [40, 53]}]",2019-07-04 19:15:10,FILM REVIEW: We simply couldn't let the pass without revisiting Anel's review of Independence Day: Re… https://t.co/sboFmV8DKK,['FourthOfJuly'],False,,126,True,0,
PhilipRogersPR,unknown,1120678337687502850,Twitter for iPhone,0,False,en,"[{'text': 'film', 'indices': [15, 20]}]",2019-07-04 19:15:00,"A I have the absolute delight to have been working on for 2 years now is coming, and you can also be a part of it. Come…",['film'],True,mel3182,120,False,0,
dvdinfatuation,Pennsylvania,190586896,TweetDeck,1,False,en,"[{'text': 'film', 'indices': [61, 66]}]",2019-07-04 19:15:00,Using 100s of actual letters provided by the subject of this its director wrote the script in 7 weeks -… https://t.co/Rb2gwP82JG,['film'],False,,128,True,0,
joelagville1993,Manhat,1003695762709114881,Instagram,1,False,en,"[{'text': 'acting', 'indices': [25, 32]}, {'text': 'act', 'indices': [33, 37]}, {'text': 'actorlife', 'indices': [38, 48]}, {'text': 'actor', 'indices': [49, 55]}, {'text': 'actorslife', 'indices': [56, 67]}, {'text': 'actors', 'indices': [68, 75]}, {'text': 'actress', 'indices': [76, 84]}, {'text': 'bts', 'indices': [85, 89]}, {'text': 'behindthescenes', 'indices': [90, 106]}, {'text': 'cast', 'indices': [107, 112]}]",2019-07-04 19:14:51,Happy Birthday America! orlife or orslife ors ress https://t.co/qomr9bIcmo,"['acting', 'act', 'actorlife', 'actor', 'actorslife', 'actors', 'actress', 'bts', 'behindthescenes', 'cast']",False,,74,True,0,
swilliamsfilm,United States,769778616108392448,Twitter Web App,2,False,en,"[{'text': 'film', 'indices': [52, 57]}, {'text': 'filmmaking', 'indices': [58, 69]}, {'text': 'setlife', 'indices': [70, 78]}, {'text': 'actress', 'indices': [79, 87]}, {'text': 'actorslife', 'indices': [88, 99]}]",2019-07-04 19:14:12,Having a blast filming an upcoming comedy skit.  making https://t.co/Rr8oboDGZa,"['film', 'filmmaking', 'setlife', 'actress', 'actorslife']",False,,82,True,3,🎥 📷 🎬
Moreneta,"Barcelona,Spain",34236680,LinkedIn,0,False,en,"[{'text': 'actor', 'indices': [28, 34]}, {'text': 'cinema', 'indices': [35, 42]}, {'text': 'film', 'indices': [43, 48]}, {'text': 'actress', 'indices': [49, 57]}, {'text': 'director', 'indices': [58, 67]}, {'text': 'IngridBergman', 'indices': [69, 83]}, {'text': 'GeorgeSanders', 'indices': [85, 99]}]",2019-07-04 19:13:47,A George Sanders 3/7/1906 https://t.co/FUgAZT336o,"['actor', 'cinema', 'film', 'actress', 'director', 'IngridBergman', 'GeorgeSanders']",False,,49,True,0,
FULLOFCHERRIES,Worldwide ,385704513,Instagram,0,False,en,[],2019-07-04 19:13:37,"Happy Independence Day ️

Video Cred: dboididit 
Model: @FULLOFCHERRIES 
Location: lakeland.fl.local 

*
*
*… https://t.co/lbRfO1hWZy",[],False,,134,True,1,‼
BlakAce604,VanCity,370899205,Twitter Web Client,1,False,en,"[{'text': 'shoutout', 'indices': [0, 9]}, {'text': 'followers', 'indices': [15, 25]}, {'text': 'fans', 'indices': [26, 31]}, {'text': 'friends', 'indices': [34, 42]}, {'text': 'FolloMe', 'indices': [43, 51]}, {'text': 'Facebook', 'indices': [55, 64]}, {'text': 'Like', 'indices': [65, 70]}, {'text': 'comment', 'indices': [71, 79]}, {'text': 'share', 'indices': [82, 88]}, {'text': 'page', 'indices': [92, 97]}, {'text': 'today', 'indices': [98, 104]}, {'text': 'StayTuned', 'indices': [105, 115]}]",2019-07-04 19:12:57,2 my n on n my https://t.co/8MCj5RQqm6,"['shoutout', 'followers', 'fans', 'friends', 'FolloMe', 'Facebook', 'Like', 'comment', 'share', 'page', 'today', 'StayTuned']",False,,38,True,0,
SusanBrodie17,unknown,1140400470277709825,Twitter for Android,0,False,en,[],2019-07-04 19:11:50,This is an incredibly creative film which depicts some of the real-life terrors young male children face even today!,['n'],True,CAMARSHALLSTAR,116,False,0,
SidraAyaz,"Karachi, Pakistan",1251524756,Twitter for Android,1,False,en,[],2019-07-04 19:11:41,Any guesses on what’s coming next Get your self ready to watch some amazing and exciting videos by the ever-energ… https://t.co/Vp99cDYpmA,[],False,,140,True,2,❓ ❗
RealAdamCabrera,unknown,456816604,Twitter Web Client,0,False,en,"[{'text': 'july4', 'indices': [50, 56]}, {'text': 'IndependenceDay', 'indices': [57, 73]}, {'text': 'film', 'indices': [74, 79]}, {'text': 'Filmmaker', 'indices': [80, 90]}]",2019-07-04 19:11:20,Check out my short enjoy! https://t.co/UlgAxNXXMw,"['july4', 'IndependenceDay', 'film', 'Filmmaker']",False,,49,True,0,
wcmartell,"Studio City, CA",42009429,Hootsuite Inc.,1,False,en,[],2019-07-04 19:10:04,"250 pg packed with pro techniques! STORY: WELL TOLD Blue Book: Breaking Your Story, Irony, Planting Information, Ev… https://t.co/sEMSfkms0p",[],False,,140,True,0,
lynnsoss,"UC Berkeley: Detroit, Michigan",27017307,Twitter for iPad,0,False,en,"[{'text': 'Buddha', 'indices': [109, 116]}, {'text': 'writing', 'indices': [117, 125]}, {'text': 'acting', 'indices': [126, 133]}, {'text': 'film', 'indices': [134, 139]}]",2019-07-04 19:09:48,No one saves us but ourselves. No one can and no one may. We ourselves must walk the path.,"['Buddha', 'writing', 'acting', 'film']",True,noveliciouss,90,False,0,
Peter_Dickerson,Australia,27800134,Twitter for iPhone,0,False,en,"[{'text': 'Buddha', 'indices': [109, 116]}, {'text': 'writing', 'indices': [117, 125]}, {'text': 'acting', 'indices': [126, 133]}, {'text': 'film', 'indices': [134, 139]}]",2019-07-04 19:09:38,No one saves us but ourselves. No one can and no one may. We ourselves must walk the path.,"['Buddha', 'writing', 'acting', 'film']",True,noveliciouss,90,False,0,
forceofnature__,"Los Angeles, CA",2696397416,Instagram,0,False,en,"[{'text': 'thewaywayback', 'indices': [51, 65]}, {'text': 'film', 'indices': [66, 71]}, {'text': 'tbt', 'indices': [72, 76]}, {'text': 'yesterday', 'indices': [77, 87]}, {'text': 'holidayweekend', 'indices': [88, 103]}]",2019-07-04 19:09:35,"Started the party early throwing it way, way back https://t.co/GtRhD76ILv","['thewaywayback', 'film', 'tbt', 'yesterday', 'holidayweekend']",False,,73,True,0,
OVATIONS4U,"West Hollywood, CA",833146798931898368,Twitter for Android,1,False,en,[],2019-07-04 19:08:40,TUNE-IN TO MY FEATURED INTERVIEW ON THE KEVIN &amp; NIKEE TALK SHOW!!!!!!! https://t.co/8QO9tEdYJE… https://t.co/pGBWJVidW2,[],False,,123,True,0,
MazumFilms,"Camarillo, CA",346276215,Instagram,0,False,en,"[{'text': 'thepurge', 'indices': [46, 55]}, {'text': '4thofjuly', 'indices': [62, 72]}, {'text': 'purge', 'indices': [73, 79]}, {'text': 'fourthofjuly', 'indices': [80, 93]}, {'text': 'happy4thofjuly', 'indices': [94, 109]}]",2019-07-04 19:08:32,"Happy 4th of July, everyone!  Stay safe! 🧨 🧨 🧨 https://t.co/g6y1n5EjFJ","['thepurge', '4thofjuly', 'purge', 'fourthofjuly', 'happy4thofjuly']",False,,75,True,5,💀 😈 🎇 🎆 💥
tirrickosmith,"Beverly Hills, CA",536818397,Twitter for Android,2,False,en,[],2019-07-04 19:08:25,TUNE-IN TO MY FEATURED INTERVIEW ON THE KEVIN &amp; NIKEE TALK SHOW!!!!!!! https://t.co/fR4gUFAkLe… https://t.co/PAQKqBXayv,[],False,,123,True,0,
SheptyDeptyDoo,Chewbaccawakka,67964417,Instagram,0,False,en,"[{'text': 'film', 'indices': [90, 95]}, {'text': 'paxcroftmead', 'indices': [96, 109]}]",2019-07-04 19:07:11,Revisiting a nice little location where I filmed in 2015 for a uni film called The Thief. https://t.co/QG4qYEOkqQ,"['film', 'paxcroftmead']",False,,113,True,0,
N2M2L,"North Bay, ON",91402554,Twitter Web App,2,False,en,[],2019-07-04 19:06:24,Looking for some outdoor filming advice to help you get the best shots for your next project? Check out this awesom… https://t.co/ZcjoyeFUEw,[],False,,140,True,0,
BurchettJason,"England, United Kingdom",4702988510,Twitter for Android,0,False,en,"[{'text': 'TMT', 'indices': [63, 67]}, {'text': 'Kids', 'indices': [93, 98]}, {'text': 'Vegas', 'indices': [99, 105]}, {'text': 'MoneyPrince', 'indices': [106, 118]}, {'text': 'Film', 'indices': [119, 124]}, {'text': 'boxing', 'indices': [125, 132]}]",2019-07-04 19:05:47,Follow the champ. Stop the madness he a star sipping like champ he is hit hi…,"['TMT', 'Kids', 'Vegas', 'MoneyPrince', 'Film', 'boxing']",True,ZENAPRCHAMP,77,False,0,
BVFF_Guwahati,"Guwahati, India",837551636947968001,Twitter Web App,0,False,en,[],2019-07-04 19:05:30,"Retrieve your hidden talent. Get noticed by the film-loving crowd.️

https://t.co/X6MlyY5Wpw…/
or… https://t.co/EDvD7PVekX",[],False,,123,True,1,🎞
ZENAPRCHAMP,MIAMI/ITALY/UK,1262479110,Twitter for iPhone,4,False,en,"[{'text': 'TMT', 'indices': [46, 50]}, {'text': 'Kids', 'indices': [76, 81]}, {'text': 'Vegas', 'indices': [82, 88]}, {'text': 'MoneyPrince', 'indices': [89, 101]}, {'text': 'Film', 'indices': [102, 107]}, {'text': 'boxing', 'indices': [108, 115]}]",2019-07-04 19:05:13,Follow the champ. Stop the madness he a star sipping like champ he is https://t.co/1K1i47ndok,"['TMT', 'Kids', 'Vegas', 'MoneyPrince', 'Film', 'boxing']",False,,93,True,0,
YTPopMusicChan1,The Netherlands,1102305705447567362,Twitter Web Client,0,False,en,"[{'text': 'piano', 'indices': [65, 71]}, {'text': 'rain', 'indices': [72, 77]}, {'text': 'newmusic', 'indices': [78, 87]}, {'text': 'peace', 'indices': [88, 94]}, {'text': 'relaxation', 'indices': [95, 106]}, {'text': 'indie', 'indices': [107, 113]}, {'text': 'classical', 'indices': [114, 124]}, {'text': 'art', 'indices': [125, 129]}, {'text': 'film', 'indices': [130, 135]}]",2019-07-04 19:04:30,Thanks for following! https://t.co/IfxXxDc3x9,"['piano', 'rain', 'newmusic', 'peace', 'relaxation', 'indie', 'classical', 'art', 'film', 'be']",True,josephttavano,45,True,0,
HrxSoumik,"Kolkata, India",826270216766312452,Twitter for Android,0,False,en,"[{'text': 'Super30', 'indices': [18, 26]}, {'text': 'superstar', 'indices': [84, 94]}, {'text': 'hrithikroshan', 'indices': [95, 109]}, {'text': 'hrithik', 'indices': [110, 118]}, {'text': 'star', 'indices': [119, 124]}, {'text': 'actor', 'indices': [125, 131]}]",2019-07-04 19:04:06,First Day First Show Celebration  @iHrithik @mrunal0801,"['Super30', 'superstar', 'hrithikroshan', 'hrithik', 'star', 'actor', 'bollyw']",True,HrfcKolhapur,56,False,1,😍
pdmovies,unknown,137978069,Public Domain Movies ROP,0,False,en,"[{'text': 'movie', 'indices': [45, 51]}, {'text': 'fullmovie', 'indices': [52, 62]}, {'text': 'film', 'indices': [63, 68]}, {'text': 'movies', 'indices': [69, 76]}, {'text': 'pd', 'indices': [77, 80]}]",2019-07-04 19:02:18,"Blood and Sand (1922 film), starring Rudolph s ** GSuite:… https://t.co/Irqq7WCUIy","['movie', 'fullmovie', 'film', 'movies', 'pd']",False,,82,True,0,
FoundFilm2,"Stevenage, East",892632164445151232,FoundFilmTweetWheel,0,False,en,"[{'text': 'film', 'indices': [75, 80]}, {'text': 'vintage', 'indices': [81, 89]}, {'text': 'foundfilm', 'indices': [90, 100]}]",2019-07-04 19:01:54,Dartmoor in Devon near Postbridge in October 1964 https://t.co/HebaVXAz1e,"['film', 'vintage', 'foundfilm']",False,,73,True,0,
NaumovskiDusan,"Belgrade, Serbia",796508348,Buffer,1,False,en,"[{'text': 'jaws', 'indices': [75, 80]}, {'text': 'shark', 'indices': [81, 87]}, {'text': 'movies', 'indices': [88, 95]}, {'text': 'film', 'indices': [96, 101]}, {'text': 'actor', 'indices': [102, 108]}]",2019-07-04 19:01:43,✪ Jaws ✪ Abstract Alternate Fan Art Beach Towel ✪ https://t.co/64btueVFp9 https://t.co/VXiRZPtAlf,"['jaws', 'shark', 'movies', 'film', 'actor']",False,,97,True,0,
GeekFilmFests,#GeekFilmFest #GeekFest,1087791378,Hootsuite Inc.,1,False,en,"[{'text': 'Filmmakers', 'indices': [9, 20]}, {'text': 'SciFi', 'indices': [21, 27]}, {'text': 'Horror', 'indices': [28, 35]}, {'text': 'Fantasy', 'indices': [36, 44]}, {'text': 'FanFilms', 'indices': [45, 54]}]",2019-07-04 19:01:37,July 7th @GeekFilmFests Opens Call for Entries for Year 7! Be part of… https://t.co/x9zqi3Ra80,"['Filmmakers', 'SciFi', 'Horror', 'Fantasy', 'FanFilms']",False,,94,True,0,
ash_shipley,"Islington, London",953421187643736064,Twitter for iPhone,0,False,en,[],2019-07-04 19:01:13,The trailer for @TheIsleFilm is intense!! Check it out https://t.co/VAqoLvEqSJ Looking forward to seeing the whole,['super'],True,MartinNeely,114,True,0,
picturelockpr,unknown,881617711171854336,IFTTT,1,False,en,"[{'text': 'picturelockpr', 'indices': [56, 70]}, {'text': 'supportindiefilm', 'indices': [71, 88]}, {'text': 'pr', 'indices': [89, 92]}, {'text': 'film', 'indices': [93, 98]}, {'text': 'filmmaker', 'indices': [99, 109]}, {'text': 'indiefilm', 'indices': [110, 120]}]",2019-07-04 19:00:52,Be sure to like us on facebook! https://t.co/4uIPjAlP2t maker,"['picturelockpr', 'supportindiefilm', 'pr', 'film', 'filmmaker', 'indiefilm']",False,,61,True,0,
picturelockshow,Cinema,1102278758,IFTTT,1,False,en,"[{'text': 'film', 'indices': [38, 43]}, {'text': 'love', 'indices': [44, 49]}]",2019-07-04 19:00:51,Enjoying the show? Keep this labor of running &amp; support the show: https://t.co/npa2TAWJ93 Anything help… https://t.co/EgOUatVJ6v,"['film', 'love']",False,,132,True,0,
hdmcmovies,unknown,3175817291,IFTTT,0,False,en,[],2019-07-04 19:00:49,Todays Top Movie https://t.co/5jwYZEjqrn Follow us on Telegram https://t.co/KgvRPAkAhn Tumblr… https://t.co/5D5Og2Elni,[],False,,118,True,0,
ellen_er,unknown,453021068,Twitter Web Client,0,False,en,"[{'text': 'inuit', 'indices': [76, 82]}, {'text': 'film', 'indices': [83, 88]}]",2019-07-04 19:00:48,Great to see that “Tia and Piujuq” is now available on iTunes! https://t.co/vQ1cmiPO30,"['inuit', 'film']",True,IsumaTV,86,True,0,
picturelockpr,unknown,881617711171854336,IFTTT,1,False,en,"[{'text': 'indiefilm', 'indices': [5, 15]}, {'text': 'onlinecourse', 'indices': [73, 86]}, {'text': 'film', 'indices': [94, 99]}]",2019-07-04 19:00:35,"Your 's PR &amp; marketing minus the cost of a big firm w/ our from a : maker, critic, pub… https://t.co/i0nCvFD364","['indiefilm', 'onlinecourse', 'film']",False,,115,True,0,
DougMcIntosh7,Scotland,962310683496013826,Twitter for Android,0,False,en,[],2019-07-04 19:00:28,"Now that we are back up and running, NO MORE WAITING!!!

ANNOUNCING: Our Kickstarter for the trailer for ""Chicago Shadows""…",[],True,RemAlternis,123,False,0,
OwenKwong,Vancouver / Beijing,323432134,Instagram,0,False,en,[],2019-07-04 19:00:24,Congratulations to canuckjen and Greg!! Thank you for inviting me to witness your very special day. I wish you and… https://t.co/J0cVnkbvjE,[],False,,139,True,0,
wickedivy,"Buenos Aires, Argentina",149185976,Twitter Web App,0,False,en,"[{'text': 'midsommar', 'indices': [56, 66]}, {'text': 'illustration', 'indices': [67, 80]}, {'text': 'drawing', 'indices': [81, 89]}, {'text': 'horror', 'indices': [90, 97]}, {'text': 'art', 'indices': [98, 102]}, {'text': 'film', 'indices': [103, 108]}, {'text': 'fanart', 'indices': [109, 116]}, {'text': 'lowbrowart', 'indices': [117, 128]}]",2019-07-04 19:00:11,Midsommar. I’m dying to see this. @Midsommar…,"['midsommar', 'illustration', 'drawing', 'horror', 'art', 'film', 'fanart', 'lowbrowart']",True,travbotknight,45,False,0,
luvu2jay,unknown,148851125,Twitter Web App,0,False,en,"[{'text': 'ContestAlert', 'indices': [38, 51]}, {'text': 'SeanSCunningham', 'indices': [71, 87]}]",2019-07-04 18:59:40,ATTENTION CAMPERS: ! We're giving away 's autographed producer's chair from,"['ContestAlert', 'SeanSCunningham', 'LastHouseonthe']",True,12nighthorror,75,False,0,
